Week,Airports,Class,Passengers
1988-09-26,MEL-BNE,First,212.0
1988-10-03,MEL-BNE,First,241.0
1988-10-10,MEL-BNE,First,242.0
1988-10-17,MEL-BNE,First,314.0
1988-10-24,MEL-BNE,First,271.0
1988-10-31,MEL-BNE,First,303.0
1988-11-07,MEL-BNE,First,287.0
1988-11-14,MEL-BNE,First,290.0
1988-11-21,MEL-BNE,First,295.0
1988-11-28,MEL-BNE,First,292.0
1988-12-05,MEL-BNE,First,321.0
1988-12-12,MEL-BNE,First,203.0
1988-12-19,MEL-BNE,First,82.0
1988-12-26,MEL-BNE,First,180.0
1989-01-02,MEL-BNE,First,142.0
1989-01-09,MEL-BNE,First,216.0
1989-01-16,MEL-BNE,First,231.0
1989-01-23,MEL-BNE,First,252.0
1989-01-30,MEL-BNE,First,303.0
1989-02-06,MEL-BNE,First,344.0
1989-02-13,MEL-BNE,First,259.0
1989-02-20,MEL-BNE,First,299.0
1989-02-27,MEL-BNE,First,288.0
1989-03-06,MEL-BNE,First,346.0
1989-03-13,MEL-BNE,First,321.0
1989-03-20,MEL-BNE,First,204.0
1989-03-27,MEL-BNE,First,369.0
1989-04-03,MEL-BNE,First,353.0
1989-04-10,MEL-BNE,First,344.0
1989-04-17,MEL-BNE,First,279.0
1989-04-24,MEL-BNE,First,294.0
1989-05-01,MEL-BNE,First,307.0
1989-05-08,MEL-BNE,First,308.0
1989-05-15,MEL-BNE,First,309.0
1989-05-22,MEL-BNE,First,299.0
1989-05-29,MEL-BNE,First,311.0
1989-06-05,MEL-BNE,First,275.0
1989-06-12,MEL-BNE,First,296.0
1989-06-19,MEL-BNE,First,309.0
1989-06-26,MEL-BNE,First,325.0
1989-07-03,MEL-BNE,First,278.0
1989-07-10,MEL-BNE,First,212.0
1989-07-17,MEL-BNE,First,297.0
1989-07-24,MEL-BNE,First,220.0
1989-07-31,MEL-BNE,First,286.0
1989-08-07,MEL-BNE,First,236.0
1989-08-14,MEL-BNE,First,104.0
1989-08-21,MEL-BNE,First,0.0
1989-08-28,MEL-BNE,First,0.0
1989-09-04,MEL-BNE,First,0.0
1989-09-11,MEL-BNE,First,0.0
1989-09-18,MEL-BNE,First,0.0
1989-09-25,MEL-BNE,First,0.0
1989-10-02,MEL-BNE,First,0.0
1989-10-09,MEL-BNE,First,12.0
1989-10-16,MEL-BNE,First,23.0
1989-10-23,MEL-BNE,First,50.0
1989-10-30,MEL-BNE,First,28.0
1989-11-06,MEL-BNE,First,30.0
1989-11-13,MEL-BNE,First,24.0
1989-11-20,MEL-BNE,First,25.0
1989-11-27,MEL-BNE,First,37.0
1989-12-04,MEL-BNE,First,20.0
1989-12-11,MEL-BNE,First,34.0
1989-12-18,MEL-BNE,First,12.0
1989-12-25,MEL-BNE,First,87.0
1990-01-01,MEL-BNE,First,101.0
1990-01-08,MEL-BNE,First,143.0
1990-01-15,MEL-BNE,First,96.0
1990-01-22,MEL-BNE,First,111.0
1990-01-29,MEL-BNE,First,118.0
1990-02-05,MEL-BNE,First,155.0
1990-02-12,MEL-BNE,First,123.0
1990-02-19,MEL-BNE,First,108.0
1990-02-26,MEL-BNE,First,199.0
1990-03-05,MEL-BNE,First,198.0
1990-03-12,MEL-BNE,First,204.0
1990-03-19,MEL-BNE,First,236.0
1990-03-26,MEL-BNE,First,233.0
1990-04-02,MEL-BNE,First,195.0
1990-04-09,MEL-BNE,First,168.0
1990-04-16,MEL-BNE,First,161.0
1990-04-23,MEL-BNE,First,251.0
1990-04-30,MEL-BNE,First,210.0
1990-05-07,MEL-BNE,First,219.0
1990-05-14,MEL-BNE,First,213.0
1990-05-21,MEL-BNE,First,219.0
1990-05-28,MEL-BNE,First,210.0
1990-06-04,MEL-BNE,First,187.0
1990-06-11,MEL-BNE,First,238.0
1990-06-18,MEL-BNE,First,194.0
1990-06-25,MEL-BNE,First,180.0
1990-07-02,MEL-BNE,First,185.0
1990-07-09,MEL-BNE,First,189.0
1990-07-16,MEL-BNE,First,189.0
1990-07-23,MEL-BNE,First,177.0
1990-07-30,MEL-BNE,First,223.0
1990-08-06,MEL-BNE,First,189.0
1990-08-13,MEL-BNE,First,156.0
1990-08-20,MEL-BNE,First,203.0
1990-08-27,MEL-BNE,First,195.0
1990-09-03,MEL-BNE,First,213.0
1990-09-10,MEL-BNE,First,181.0
1990-09-17,MEL-BNE,First,171.0
1990-09-24,MEL-BNE,First,243.0
1990-10-01,MEL-BNE,First,194.0
1990-10-08,MEL-BNE,First,233.0
1990-10-15,MEL-BNE,First,226.0
1990-10-22,MEL-BNE,First,212.0
1990-10-29,MEL-BNE,First,185.0
1990-11-05,MEL-BNE,First,182.0
1990-11-12,MEL-BNE,First,187.0
1990-11-19,MEL-BNE,First,225.0
1990-11-26,MEL-BNE,First,186.0
1990-12-03,MEL-BNE,First,162.0
1990-12-10,MEL-BNE,First,164.0
1990-12-17,MEL-BNE,First,85.0
1990-12-24,MEL-BNE,First,110.0
1990-12-31,MEL-BNE,First,101.0
1991-01-07,MEL-BNE,First,136.0
1991-01-14,MEL-BNE,First,187.0
1991-01-21,MEL-BNE,First,109.0
1991-01-28,MEL-BNE,First,144.0
1991-02-04,MEL-BNE,First,199.0
1991-02-11,MEL-BNE,First,133.0
1991-02-18,MEL-BNE,First,149.0
1991-02-25,MEL-BNE,First,158.0
1991-03-04,MEL-BNE,First,147.0
1991-03-11,MEL-BNE,First,170.0
1991-03-18,MEL-BNE,First,150.0
1991-03-25,MEL-BNE,First,161.0
1991-04-01,MEL-BNE,First,160.0
1991-04-08,MEL-BNE,First,167.0
1991-04-15,MEL-BNE,First,149.0
1991-04-22,MEL-BNE,First,204.0
1991-04-29,MEL-BNE,First,136.0
1991-05-06,MEL-BNE,First,129.0
1991-05-13,MEL-BNE,First,172.0
1991-05-20,MEL-BNE,First,139.0
1991-05-27,MEL-BNE,First,127.0
1991-06-03,MEL-BNE,First,125.0
1991-06-10,MEL-BNE,First,109.0
1991-06-17,MEL-BNE,First,165.0
1991-06-24,MEL-BNE,First,161.0
1991-07-01,MEL-BNE,First,158.0
1991-07-08,MEL-BNE,First,187.0
1991-07-15,MEL-BNE,First,147.0
1991-07-22,MEL-BNE,First,127.0
1991-07-29,MEL-BNE,First,140.0
1991-08-05,MEL-BNE,First,146.0
1991-08-12,MEL-BNE,First,181.0
1991-08-19,MEL-BNE,First,195.0
1991-08-26,MEL-BNE,First,146.0
1991-09-02,MEL-BNE,First,195.0
1991-09-09,MEL-BNE,First,178.0
1991-09-16,MEL-BNE,First,238.0
1991-09-23,MEL-BNE,First,149.0
1991-09-30,MEL-BNE,First,189.0
1991-10-07,MEL-BNE,First,158.0
1991-10-14,MEL-BNE,First,158.0
1991-10-21,MEL-BNE,First,174.0
1991-10-28,MEL-BNE,First,171.0
1991-11-04,MEL-BNE,First,178.0
1991-11-11,MEL-BNE,First,174.0
1991-11-18,MEL-BNE,First,155.0
1991-11-25,MEL-BNE,First,151.0
1991-12-02,MEL-BNE,First,193.0
1991-12-09,MEL-BNE,First,154.0
1991-12-16,MEL-BNE,First,51.0
1991-12-23,MEL-BNE,First,58.0
1991-12-30,MEL-BNE,First,126.0
1992-01-06,MEL-BNE,First,100.0
1992-01-13,MEL-BNE,First,134.0
1992-01-20,MEL-BNE,First,125.0
1992-01-27,MEL-BNE,First,306.0
1992-02-03,MEL-BNE,First,343.0
1992-02-10,MEL-BNE,First,421.0
1992-02-17,MEL-BNE,First,356.0
1992-02-24,MEL-BNE,First,359.0
1992-03-02,MEL-BNE,First,344.0
1992-03-09,MEL-BNE,First,408.0
1992-03-16,MEL-BNE,First,435.0
1992-03-23,MEL-BNE,First,347.0
1992-03-30,MEL-BNE,First,386.0
1992-04-06,MEL-BNE,First,346.0
1992-04-13,MEL-BNE,First,300.0
1992-04-20,MEL-BNE,First,372.0
1992-04-27,MEL-BNE,First,358.0
1992-05-04,MEL-BNE,First,390.0
1992-05-11,MEL-BNE,First,388.0
1992-05-18,MEL-BNE,First,393.0
1992-05-25,MEL-BNE,First,315.0
1992-06-01,MEL-BNE,First,372.0
1992-06-08,MEL-BNE,First,288.0
1992-06-15,MEL-BNE,First,315.0
1992-06-22,MEL-BNE,First,316.0
1992-06-29,MEL-BNE,First,343.0
1992-07-06,MEL-BNE,First,323.0
1992-07-13,MEL-BNE,First,271.0
1992-07-20,MEL-BNE,First,298.0
1992-07-27,MEL-BNE,First,327.0
1992-08-03,MEL-BNE,First,319.0
1992-08-10,MEL-BNE,First,291.0
1992-08-17,MEL-BNE,First,352.0
1992-08-24,MEL-BNE,First,340.0
1992-08-31,MEL-BNE,First,352.0
1992-09-07,MEL-BNE,First,306.0
1992-09-14,MEL-BNE,First,325.0
1992-09-21,MEL-BNE,First,336.0
1992-09-28,MEL-BNE,First,326.0
1992-10-05,MEL-BNE,First,315.0
1992-10-12,MEL-BNE,First,330.0
1992-10-19,MEL-BNE,First,308.0
1992-10-26,MEL-BNE,First,296.0
1992-11-02,MEL-BNE,First,310.0
1992-11-09,MEL-BNE,First,299.0
1992-11-16,MEL-BNE,First,328.0
1989-07-10,MEL-OOL,Business,31.0
1989-07-17,MEL-OOL,Business,54.0
1989-07-24,MEL-OOL,Business,47.0
1989-07-31,MEL-OOL,Business,57.0
1989-08-07,MEL-OOL,Business,72.0
1989-08-14,MEL-OOL,Business,70.0
1989-08-21,MEL-OOL,Business,0.0
1989-08-28,MEL-OOL,Business,0.0
1989-09-04,MEL-OOL,Business,0.0
1989-09-11,MEL-OOL,Business,0.0
1989-09-18,MEL-OOL,Business,0.0
1989-09-25,MEL-OOL,Business,0.0
1989-10-02,MEL-OOL,Business,0.0
1989-10-09,MEL-OOL,Business,0.0
1989-10-16,MEL-OOL,Business,0.0
1989-10-30,MEL-OOL,Business,0.0
1989-11-06,MEL-OOL,Business,0.0
1989-11-13,MEL-OOL,Business,0.0
1989-11-20,MEL-OOL,Business,0.0
1989-11-27,MEL-OOL,Business,6.0
1989-12-04,MEL-OOL,Business,0.0
1989-12-11,MEL-OOL,Business,10.0
1989-12-18,MEL-OOL,Business,31.0
1989-12-25,MEL-OOL,Business,14.0
1990-01-01,MEL-OOL,Business,69.0
1990-01-08,MEL-OOL,Business,20.0
1990-01-15,MEL-OOL,Business,15.0
1990-01-22,MEL-OOL,Business,27.0
1990-01-29,MEL-OOL,Business,19.0
1990-02-05,MEL-OOL,Business,30.0
1990-02-12,MEL-OOL,Business,29.0
1990-02-19,MEL-OOL,Business,15.0
1990-02-26,MEL-OOL,Business,49.0
1990-03-05,MEL-OOL,Business,45.0
1990-03-12,MEL-OOL,Business,35.0
1990-03-19,MEL-OOL,Business,49.0
1990-03-26,MEL-OOL,Business,25.0
1990-04-02,MEL-OOL,Business,68.0
1990-04-09,MEL-OOL,Business,64.0
1990-04-16,MEL-OOL,Business,52.0
1990-04-23,MEL-OOL,Business,54.0
1990-04-30,MEL-OOL,Business,33.0
1990-05-07,MEL-OOL,Business,23.0
1990-05-14,MEL-OOL,Business,41.0
1990-05-21,MEL-OOL,Business,50.0
1990-05-28,MEL-OOL,Business,44.0
1990-06-04,MEL-OOL,Business,53.0
1990-06-11,MEL-OOL,Business,55.0
1990-06-18,MEL-OOL,Business,30.0
1990-06-25,MEL-OOL,Business,51.0
1990-07-02,MEL-OOL,Business,59.0
1990-07-09,MEL-OOL,Business,80.0
1990-07-16,MEL-OOL,Business,49.0
1990-07-23,MEL-OOL,Business,38.0
1990-07-30,MEL-OOL,Business,47.0
1990-08-06,MEL-OOL,Business,54.0
1990-08-13,MEL-OOL,Business,57.0
1990-08-20,MEL-OOL,Business,57.0
1990-08-27,MEL-OOL,Business,35.0
1990-09-03,MEL-OOL,Business,41.0
1990-09-10,MEL-OOL,Business,62.0
1990-09-17,MEL-OOL,Business,75.0
1990-09-24,MEL-OOL,Business,58.0
1990-10-01,MEL-OOL,Business,86.0
1990-10-08,MEL-OOL,Business,49.0
1990-10-15,MEL-OOL,Business,24.0
1990-10-22,MEL-OOL,Business,71.0
1990-10-29,MEL-OOL,Business,71.0
1990-11-05,MEL-OOL,Business,60.0
1990-11-12,MEL-OOL,Business,31.0
1990-11-19,MEL-OOL,Business,27.0
1990-11-26,MEL-OOL,Business,55.0
1990-12-03,MEL-OOL,Business,41.0
1990-12-10,MEL-OOL,Business,62.0
1990-12-17,MEL-OOL,Business,50.0
1990-12-24,MEL-OOL,Business,117.0
1990-12-31,MEL-OOL,Business,45.0
1991-01-07,MEL-OOL,Business,61.0
1991-01-14,MEL-OOL,Business,51.0
1991-01-21,MEL-OOL,Business,40.0
1991-01-28,MEL-OOL,Business,30.0
1991-02-04,MEL-OOL,Business,19.0
1991-02-11,MEL-OOL,Business,30.0
1991-02-18,MEL-OOL,Business,38.0
1991-02-25,MEL-OOL,Business,45.0
1991-03-04,MEL-OOL,Business,62.0
1991-03-11,MEL-OOL,Business,38.0
1991-03-18,MEL-OOL,Business,66.0
1991-03-25,MEL-OOL,Business,55.0
1991-04-01,MEL-OOL,Business,47.0
1991-04-08,MEL-OOL,Business,50.0
1991-04-15,MEL-OOL,Business,27.0
1991-04-22,MEL-OOL,Business,41.0
1991-04-29,MEL-OOL,Business,44.0
1991-05-06,MEL-OOL,Business,30.0
1991-05-13,MEL-OOL,Business,51.0
1991-05-20,MEL-OOL,Business,29.0
1991-05-27,MEL-OOL,Business,53.0
1991-06-03,MEL-OOL,Business,50.0
1991-06-10,MEL-OOL,Business,30.0
1991-06-17,MEL-OOL,Business,25.0
1991-06-24,MEL-OOL,Business,43.0
1991-07-01,MEL-OOL,Business,56.0
1991-07-08,MEL-OOL,Business,33.0
1991-07-15,MEL-OOL,Business,42.0
1991-07-22,MEL-OOL,Business,50.0
1991-07-29,MEL-OOL,Business,36.0
1991-08-05,MEL-OOL,Business,24.0
1991-08-12,MEL-OOL,Business,14.0
1991-08-19,MEL-OOL,Business,30.0
1991-08-26,MEL-OOL,Business,36.0
1991-09-02,MEL-OOL,Business,25.0
1991-09-09,MEL-OOL,Business,36.0
1991-09-16,MEL-OOL,Business,76.0
1991-09-23,MEL-OOL,Business,53.0
1991-09-30,MEL-OOL,Business,78.0
1991-10-07,MEL-OOL,Business,59.0
1991-10-14,MEL-OOL,Business,60.0
1991-10-21,MEL-OOL,Business,57.0
1991-10-28,MEL-OOL,Business,27.0
1991-11-04,MEL-OOL,Business,52.0
1991-11-11,MEL-OOL,Business,34.0
1991-11-18,MEL-OOL,Business,42.0
1991-11-25,MEL-OOL,Business,20.0
1991-12-02,MEL-OOL,Business,27.0
1991-12-09,MEL-OOL,Business,32.0
1991-12-16,MEL-OOL,Business,49.0
1991-12-23,MEL-OOL,Business,57.0
1991-12-30,MEL-OOL,Business,41.0
1992-01-06,MEL-OOL,Business,53.0
1992-01-13,MEL-OOL,Business,37.0
1992-01-20,MEL-OOL,Business,31.0
1992-01-27,MEL-OOL,Business,25.0
1992-02-03,MEL-OOL,Business,31.0
1992-02-10,MEL-OOL,Business,35.0
1992-02-17,MEL-OOL,Business,15.0
1992-02-24,MEL-OOL,Business,42.0
1992-03-02,MEL-OOL,Business,30.0
1992-03-09,MEL-OOL,Business,91.0
1992-03-16,MEL-OOL,Business,95.0
1992-03-23,MEL-OOL,Business,125.0
1992-03-30,MEL-OOL,Business,208.0
1992-04-06,MEL-OOL,Business,251.0
1992-04-13,MEL-OOL,Business,241.0
1992-04-20,MEL-OOL,Business,140.0
1992-04-27,MEL-OOL,Business,80.0
1992-05-04,MEL-OOL,Business,100.0
1992-05-11,MEL-OOL,Business,117.0
1992-05-18,MEL-OOL,Business,150.0
1992-05-25,MEL-OOL,Business,220.0
1992-06-01,MEL-OOL,Business,161.0
1992-06-08,MEL-OOL,Business,94.0
1992-06-15,MEL-OOL,Business,66.0
1992-06-22,MEL-OOL,Business,99.0
1992-06-29,MEL-OOL,Business,182.0
1992-07-06,MEL-OOL,Business,111.0
1992-07-13,MEL-OOL,Business,105.0
1992-07-20,MEL-OOL,Business,59.0
1992-07-27,MEL-OOL,Business,49.0
1992-08-03,MEL-OOL,Business,60.0
1992-08-10,MEL-OOL,Business,82.0
1992-08-17,MEL-OOL,Business,88.0
1992-08-24,MEL-OOL,Business,63.0
1992-08-31,MEL-OOL,Business,72.0
1992-09-07,MEL-OOL,Business,75.0
1992-09-14,MEL-OOL,Business,67.0
1992-09-21,MEL-OOL,Business,70.0
1992-09-28,MEL-OOL,Business,99.0
1992-10-05,MEL-OOL,Business,95.0
1992-10-12,MEL-OOL,Business,100.0
1992-10-19,MEL-OOL,Business,56.0
1992-10-26,MEL-OOL,Business,69.0
1992-11-02,MEL-OOL,Business,69.0
1992-11-09,MEL-OOL,Business,70.0
1992-11-16,MEL-OOL,Business,52.0
1987-06-22,MEL-OOL,Economy,2472.0
1987-06-29,MEL-OOL,Economy,2899.0
1987-07-06,MEL-OOL,Economy,2639.0
1987-07-13,MEL-OOL,Economy,1977.0
1987-07-20,MEL-OOL,Economy,1988.0
1987-07-27,MEL-OOL,Economy,1938.0
1987-08-03,MEL-OOL,Economy,2205.0
1987-08-10,MEL-OOL,Economy,2209.0
1987-08-17,MEL-OOL,Economy,2626.0
1987-08-24,MEL-OOL,Economy,2317.0
1987-08-31,MEL-OOL,Economy,3174.0
1987-09-07,MEL-OOL,Economy,5017.0
1987-09-21,MEL-OOL,Economy,4128.0
1987-09-28,MEL-OOL,Economy,3332.0
1987-10-05,MEL-OOL,Economy,2697.0
1987-10-12,MEL-OOL,Economy,2543.0
1987-10-19,MEL-OOL,Economy,2665.0
1987-10-26,MEL-OOL,Economy,2498.0
1987-11-02,MEL-OOL,Economy,1985.0
1987-11-09,MEL-OOL,Economy,1988.0
1987-11-16,MEL-OOL,Economy,2216.0
1987-11-23,MEL-OOL,Economy,1831.0
1987-11-30,MEL-OOL,Economy,1640.0
1987-12-07,MEL-OOL,Economy,1841.0
1987-12-14,MEL-OOL,Economy,4072.0
1987-12-21,MEL-OOL,Economy,3857.0
1987-12-28,MEL-OOL,Economy,3307.0
1988-01-04,MEL-OOL,Economy,4448.0
1988-01-11,MEL-OOL,Economy,4029.0
1988-01-18,MEL-OOL,Economy,2978.0
1988-01-25,MEL-OOL,Economy,2218.0
1988-02-01,MEL-OOL,Economy,2151.0
1988-02-08,MEL-OOL,Economy,2181.0
1988-02-15,MEL-OOL,Economy,1721.0
1988-02-22,MEL-OOL,Economy,1821.0
1988-02-29,MEL-OOL,Economy,1866.0
1988-03-07,MEL-OOL,Economy,1582.0
1988-03-14,MEL-OOL,Economy,1818.0
1988-03-21,MEL-OOL,Economy,3020.0
1988-03-28,MEL-OOL,Economy,2549.0
1988-04-04,MEL-OOL,Economy,2232.0
1988-04-11,MEL-OOL,Economy,1270.0
1988-04-18,MEL-OOL,Economy,1638.0
1988-04-25,MEL-OOL,Economy,1801.0
1988-05-02,MEL-OOL,Economy,1777.0
1988-05-09,MEL-OOL,Economy,1985.0
1988-05-16,MEL-OOL,Economy,1824.0
1988-05-23,MEL-OOL,Economy,1737.0
1988-05-30,MEL-OOL,Economy,1810.0
1988-06-06,MEL-OOL,Economy,1916.0
1988-06-13,MEL-OOL,Economy,3293.0
1988-06-20,MEL-OOL,Economy,3108.0
1988-06-27,MEL-OOL,Economy,3656.0
1988-07-04,MEL-OOL,Economy,3298.0
1988-07-11,MEL-OOL,Economy,2824.0
1988-07-18,MEL-OOL,Economy,2651.0
1988-07-25,MEL-OOL,Economy,2749.0
1988-08-01,MEL-OOL,Economy,2914.0
1988-08-08,MEL-OOL,Economy,3162.0
1988-08-15,MEL-OOL,Economy,3277.0
1988-08-22,MEL-OOL,Economy,2943.0
1988-08-29,MEL-OOL,Economy,4000.0
1988-09-05,MEL-OOL,Economy,4835.0
1988-09-12,MEL-OOL,Economy,4295.0
1988-09-19,MEL-OOL,Economy,4207.0
1988-09-26,MEL-OOL,Economy,3436.0
1988-10-03,MEL-OOL,Economy,2615.0
1988-10-10,MEL-OOL,Economy,2689.0
1988-10-17,MEL-OOL,Economy,2309.0
1988-10-24,MEL-OOL,Economy,1981.0
1988-10-31,MEL-OOL,Economy,2101.0
1988-11-07,MEL-OOL,Economy,1981.0
1988-11-14,MEL-OOL,Economy,1854.0
1988-11-21,MEL-OOL,Economy,1653.0
1988-11-28,MEL-OOL,Economy,1501.0
1988-12-05,MEL-OOL,Economy,1632.0
1988-12-12,MEL-OOL,Economy,2851.0
1988-12-19,MEL-OOL,Economy,3405.0
1988-12-26,MEL-OOL,Economy,4212.0
1989-01-02,MEL-OOL,Economy,4180.0
1989-01-09,MEL-OOL,Economy,3747.0
1989-01-16,MEL-OOL,Economy,2867.0
1989-01-23,MEL-OOL,Economy,2181.0
1989-01-30,MEL-OOL,Economy,1651.0
1989-02-06,MEL-OOL,Economy,1777.0
1989-02-13,MEL-OOL,Economy,1441.0
1989-02-20,MEL-OOL,Economy,1575.0
1989-02-27,MEL-OOL,Economy,1386.0
1989-03-06,MEL-OOL,Economy,1755.0
1989-03-13,MEL-OOL,Economy,2816.0
1989-03-20,MEL-OOL,Economy,2553.0
1989-03-27,MEL-OOL,Economy,2493.0
1989-04-03,MEL-OOL,Economy,1725.0
1989-04-10,MEL-OOL,Economy,1354.0
1989-04-17,MEL-OOL,Economy,1149.0
1989-04-24,MEL-OOL,Economy,1523.0
1989-05-01,MEL-OOL,Economy,1143.0
1989-05-08,MEL-OOL,Economy,1057.0
1989-05-15,MEL-OOL,Economy,1281.0
1989-05-22,MEL-OOL,Economy,1224.0
1989-05-29,MEL-OOL,Economy,1535.0
1989-06-05,MEL-OOL,Economy,1694.0
1989-06-12,MEL-OOL,Economy,2107.0
1989-06-19,MEL-OOL,Economy,2876.0
1989-06-26,MEL-OOL,Economy,3432.0
1989-07-03,MEL-OOL,Economy,2782.0
1989-07-10,MEL-OOL,Economy,1856.0
1989-07-17,MEL-OOL,Economy,1939.0
1989-07-24,MEL-OOL,Economy,1754.0
1989-07-31,MEL-OOL,Economy,1717.0
1989-08-07,MEL-OOL,Economy,1858.0
1989-08-14,MEL-OOL,Economy,855.0
1989-08-21,MEL-OOL,Economy,0.0
1989-08-28,MEL-OOL,Economy,0.0
1989-09-04,MEL-OOL,Economy,0.0
1989-09-11,MEL-OOL,Economy,0.0
1989-09-18,MEL-OOL,Economy,0.0
1989-09-25,MEL-OOL,Economy,0.0
1989-10-02,MEL-OOL,Economy,0.0
1989-10-09,MEL-OOL,Economy,0.0
1989-10-16,MEL-OOL,Economy,0.0
1989-10-23,MEL-OOL,Economy,0.0
1989-10-30,MEL-OOL,Economy,0.0
1989-11-06,MEL-OOL,Economy,0.0
1989-11-13,MEL-OOL,Economy,0.0
1989-11-20,MEL-OOL,Economy,186.0
1989-11-27,MEL-OOL,Economy,548.0
1989-12-04,MEL-OOL,Economy,840.0
1989-12-11,MEL-OOL,Economy,2258.0
1989-12-18,MEL-OOL,Economy,2415.0
1989-12-25,MEL-OOL,Economy,2414.0
1990-01-01,MEL-OOL,Economy,2887.0
1990-01-08,MEL-OOL,Economy,2681.0
1990-01-15,MEL-OOL,Economy,2536.0
1990-01-22,MEL-OOL,Economy,1985.0
1990-01-29,MEL-OOL,Economy,1414.0
1990-02-05,MEL-OOL,Economy,1563.0
1990-02-12,MEL-OOL,Economy,1354.0
1990-02-19,MEL-OOL,Economy,1252.0
1990-02-26,MEL-OOL,Economy,1479.0
1990-03-05,MEL-OOL,Economy,1442.0
1990-03-12,MEL-OOL,Economy,1654.0
1990-03-19,MEL-OOL,Economy,1432.0
1990-03-26,MEL-OOL,Economy,1635.0
1990-04-02,MEL-OOL,Economy,2812.0
1990-04-09,MEL-OOL,Economy,2419.0
1990-04-16,MEL-OOL,Economy,2134.0
1990-04-23,MEL-OOL,Economy,1871.0
1990-04-30,MEL-OOL,Economy,1429.0
1990-05-07,MEL-OOL,Economy,1465.0
1990-05-14,MEL-OOL,Economy,1416.0
1990-05-21,MEL-OOL,Economy,1485.0
1990-05-28,MEL-OOL,Economy,1455.0
1990-06-04,MEL-OOL,Economy,1525.0
1990-06-11,MEL-OOL,Economy,1413.0
1990-06-18,MEL-OOL,Economy,1743.0
1990-06-25,MEL-OOL,Economy,2020.0
1990-07-02,MEL-OOL,Economy,2482.0
1990-07-09,MEL-OOL,Economy,2563.0
1990-07-16,MEL-OOL,Economy,2281.0
1990-07-23,MEL-OOL,Economy,1767.0
1990-07-30,MEL-OOL,Economy,1792.0
1990-08-06,MEL-OOL,Economy,2085.0
1990-08-13,MEL-OOL,Economy,1848.0
1990-08-20,MEL-OOL,Economy,1570.0
1990-08-27,MEL-OOL,Economy,1971.0
1990-09-03,MEL-OOL,Economy,2306.0
1990-09-10,MEL-OOL,Economy,3369.0
1990-09-17,MEL-OOL,Economy,2621.0
1990-09-24,MEL-OOL,Economy,3714.0
1990-10-01,MEL-OOL,Economy,2863.0
1990-10-08,MEL-OOL,Economy,2007.0
1990-10-15,MEL-OOL,Economy,1769.0
1990-10-22,MEL-OOL,Economy,1919.0
1990-10-29,MEL-OOL,Economy,1734.0
1990-11-05,MEL-OOL,Economy,1712.0
1990-11-12,MEL-OOL,Economy,1772.0
1990-11-19,MEL-OOL,Economy,1601.0
1990-11-26,MEL-OOL,Economy,1586.0
1990-12-03,MEL-OOL,Economy,1795.0
1990-12-10,MEL-OOL,Economy,2810.0
1990-12-17,MEL-OOL,Economy,4287.0
1990-12-24,MEL-OOL,Economy,3964.0
1990-12-31,MEL-OOL,Economy,4353.0
1991-01-07,MEL-OOL,Economy,3690.0
1991-01-14,MEL-OOL,Economy,2954.0
1991-01-21,MEL-OOL,Economy,2489.0
1991-01-28,MEL-OOL,Economy,1679.0
1991-02-04,MEL-OOL,Economy,1645.0
1991-02-11,MEL-OOL,Economy,1482.0
1991-02-18,MEL-OOL,Economy,1371.0
1991-02-25,MEL-OOL,Economy,1558.0
1991-03-04,MEL-OOL,Economy,1469.0
1991-03-11,MEL-OOL,Economy,1226.0
1991-03-18,MEL-OOL,Economy,2286.0
1991-03-25,MEL-OOL,Economy,2004.0
1991-04-01,MEL-OOL,Economy,1894.0
1991-04-08,MEL-OOL,Economy,1819.0
1991-04-15,MEL-OOL,Economy,1984.0
1991-04-22,MEL-OOL,Economy,1645.0
1991-04-29,MEL-OOL,Economy,1507.0
1991-05-06,MEL-OOL,Economy,1449.0
1991-05-13,MEL-OOL,Economy,1343.0
1991-05-20,MEL-OOL,Economy,1262.0
1991-05-27,MEL-OOL,Economy,1706.0
1991-06-03,MEL-OOL,Economy,1655.0
1991-06-10,MEL-OOL,Economy,1538.0
1991-06-17,MEL-OOL,Economy,1641.0
1991-06-24,MEL-OOL,Economy,2448.0
1991-07-01,MEL-OOL,Economy,2463.0
1991-07-08,MEL-OOL,Economy,2718.0
1991-07-15,MEL-OOL,Economy,2119.0
1991-07-22,MEL-OOL,Economy,1911.0
1991-07-29,MEL-OOL,Economy,1745.0
1991-08-05,MEL-OOL,Economy,1929.0
1991-08-12,MEL-OOL,Economy,2215.0
1991-08-19,MEL-OOL,Economy,2249.0
1991-08-26,MEL-OOL,Economy,2483.0
1991-09-02,MEL-OOL,Economy,2359.0
1991-09-09,MEL-OOL,Economy,3352.0
1991-09-16,MEL-OOL,Economy,3243.0
1991-09-23,MEL-OOL,Economy,3374.0
1991-09-30,MEL-OOL,Economy,2446.0
1991-10-07,MEL-OOL,Economy,2344.0
1991-10-14,MEL-OOL,Economy,2231.0
1991-10-21,MEL-OOL,Economy,2242.0
1991-10-28,MEL-OOL,Economy,2124.0
1991-11-04,MEL-OOL,Economy,2269.0
1991-11-11,MEL-OOL,Economy,2137.0
1991-11-18,MEL-OOL,Economy,2238.0
1991-11-25,MEL-OOL,Economy,2284.0
1991-12-02,MEL-OOL,Economy,2159.0
1991-12-09,MEL-OOL,Economy,2742.0
