Month,Animal,State,Count
1983-08-01,"Bulls, bullocks and steers",South Australia,19400.0
1983-09-01,"Bulls, bullocks and steers",South Australia,20200.0
1983-10-01,"Bulls, bullocks and steers",South Australia,22100.0
1983-11-01,"Bulls, bullocks and steers",South Australia,19400.0
1983-12-01,"Bulls, bullocks and steers",South Australia,19700.0
1984-01-01,"Bulls, bullocks and steers",South Australia,13800.0
1984-02-01,"Bulls, bullocks and steers",South Australia,13900.0
1984-03-01,"Bulls, bullocks and steers",South Australia,14700.0
1984-04-01,"Bulls, bullocks and steers",South Australia,13700.0
1984-05-01,"Bulls, bullocks and steers",South Australia,16300.0
1984-06-01,"Bulls, bullocks and steers",South Australia,16100.000000000002
1984-07-01,"Bulls, bullocks and steers",South Australia,23400.0
1984-08-01,"Bulls, bullocks and steers",South Australia,19400.0
1984-09-01,"Bulls, bullocks and steers",South Australia,14900.0
1984-10-01,"Bulls, bullocks and steers",South Australia,18100.0
1984-11-01,"Bulls, bullocks and steers",South Australia,17100.0
1984-12-01,"Bulls, bullocks and steers",South Australia,16200.0
1985-01-01,"Bulls, bullocks and steers",South Australia,16700.0
1985-02-01,"Bulls, bullocks and steers",South Australia,19200.0
1985-03-01,"Bulls, bullocks and steers",South Australia,22500.0
1985-04-01,"Bulls, bullocks and steers",South Australia,19500.0
1985-05-01,"Bulls, bullocks and steers",South Australia,21200.0
1985-06-01,"Bulls, bullocks and steers",South Australia,19200.0
1985-07-01,"Bulls, bullocks and steers",South Australia,21800.0
1985-08-01,"Bulls, bullocks and steers",South Australia,19300.0
1985-09-01,"Bulls, bullocks and steers",South Australia,19500.0
1985-10-01,"Bulls, bullocks and steers",South Australia,21900.0
1985-11-01,"Bulls, bullocks and steers",South Australia,21400.0
1985-12-01,"Bulls, bullocks and steers",South Australia,18100.0
1986-01-01,"Bulls, bullocks and steers",South Australia,20700.0
1986-02-01,"Bulls, bullocks and steers",South Australia,21700.0
1986-03-01,"Bulls, bullocks and steers",South Australia,20400.0
1986-04-01,"Bulls, bullocks and steers",South Australia,20600.0
1986-05-01,"Bulls, bullocks and steers",South Australia,13900.0
1986-06-01,"Bulls, bullocks and steers",South Australia,14500.0
1986-07-01,"Bulls, bullocks and steers",South Australia,19200.0
1986-08-01,"Bulls, bullocks and steers",South Australia,19200.0
1986-09-01,"Bulls, bullocks and steers",South Australia,21000.0
1986-10-01,"Bulls, bullocks and steers",South Australia,26100.0
1986-11-01,"Bulls, bullocks and steers",South Australia,26900.0
1986-12-01,"Bulls, bullocks and steers",South Australia,20100.0
1987-01-01,"Bulls, bullocks and steers",South Australia,24400.0
1987-02-01,"Bulls, bullocks and steers",South Australia,22200.0
1987-03-01,"Bulls, bullocks and steers",South Australia,21200.0
1987-04-01,"Bulls, bullocks and steers",South Australia,20800.0
1987-05-01,"Bulls, bullocks and steers",South Australia,23100.0
1987-06-01,"Bulls, bullocks and steers",South Australia,19900.0
1987-07-01,"Bulls, bullocks and steers",South Australia,21300.0
1987-08-01,"Bulls, bullocks and steers",South Australia,20900.0
1987-09-01,"Bulls, bullocks and steers",South Australia,19400.0
1987-10-01,"Bulls, bullocks and steers",South Australia,29100.0
1987-11-01,"Bulls, bullocks and steers",South Australia,29700.0
1987-12-01,"Bulls, bullocks and steers",South Australia,23600.0
1988-01-01,"Bulls, bullocks and steers",South Australia,29400.0
1988-02-01,"Bulls, bullocks and steers",South Australia,26500.0
1988-03-01,"Bulls, bullocks and steers",South Australia,25000.0
1988-04-01,"Bulls, bullocks and steers",South Australia,17000.0
1988-05-01,"Bulls, bullocks and steers",South Australia,22000.0
1988-06-01,"Bulls, bullocks and steers",South Australia,18700.0
1988-07-01,"Bulls, bullocks and steers",South Australia,12200.0
1988-08-01,"Bulls, bullocks and steers",South Australia,18600.0
1988-09-01,"Bulls, bullocks and steers",South Australia,23500.0
1988-10-01,"Bulls, bullocks and steers",South Australia,29000.0
1988-11-01,"Bulls, bullocks and steers",South Australia,28500.0
1988-12-01,"Bulls, bullocks and steers",South Australia,21600.0
1989-01-01,"Bulls, bullocks and steers",South Australia,22300.0
1989-02-01,"Bulls, bullocks and steers",South Australia,23900.0
1989-03-01,"Bulls, bullocks and steers",South Australia,22700.0
1989-04-01,"Bulls, bullocks and steers",South Australia,17800.0
1989-05-01,"Bulls, bullocks and steers",South Australia,20500.0
1989-06-01,"Bulls, bullocks and steers",South Australia,19100.0
1989-07-01,"Bulls, bullocks and steers",South Australia,22700.0
1989-08-01,"Bulls, bullocks and steers",South Australia,23100.0
1989-09-01,"Bulls, bullocks and steers",South Australia,29000.0
1989-10-01,"Bulls, bullocks and steers",South Australia,26200.0
1989-11-01,"Bulls, bullocks and steers",South Australia,25200.0
1989-12-01,"Bulls, bullocks and steers",South Australia,21800.0
1990-01-01,"Bulls, bullocks and steers",South Australia,22500.0
1990-02-01,"Bulls, bullocks and steers",South Australia,24600.0
1990-03-01,"Bulls, bullocks and steers",South Australia,26600.0
1990-04-01,"Bulls, bullocks and steers",South Australia,21700.0
1990-05-01,"Bulls, bullocks and steers",South Australia,23100.0
1990-06-01,"Bulls, bullocks and steers",South Australia,18700.0
1990-07-01,"Bulls, bullocks and steers",South Australia,21400.0
1990-08-01,"Bulls, bullocks and steers",South Australia,17400.0
1990-09-01,"Bulls, bullocks and steers",South Australia,24300.0
1990-10-01,"Bulls, bullocks and steers",South Australia,20800.0
1990-11-01,"Bulls, bullocks and steers",South Australia,23400.0
1990-12-01,"Bulls, bullocks and steers",South Australia,22800.0
1991-01-01,"Bulls, bullocks and steers",South Australia,22300.0
1991-02-01,"Bulls, bullocks and steers",South Australia,22700.0
1991-03-01,"Bulls, bullocks and steers",South Australia,21400.0
1991-04-01,"Bulls, bullocks and steers",South Australia,17500.0
1991-05-01,"Bulls, bullocks and steers",South Australia,20700.0
1991-06-01,"Bulls, bullocks and steers",South Australia,18500.0
1991-07-01,"Bulls, bullocks and steers",South Australia,18800.0
1991-08-01,"Bulls, bullocks and steers",South Australia,15300.0
1991-09-01,"Bulls, bullocks and steers",South Australia,18100.0
1991-10-01,"Bulls, bullocks and steers",South Australia,25000.0
1991-11-01,"Bulls, bullocks and steers",South Australia,25800.0
1991-12-01,"Bulls, bullocks and steers",South Australia,23500.0
1992-01-01,"Bulls, bullocks and steers",South Australia,20200.0
1992-02-01,"Bulls, bullocks and steers",South Australia,24400.0
1992-03-01,"Bulls, bullocks and steers",South Australia,22200.0
1992-04-01,"Bulls, bullocks and steers",South Australia,19300.0
1992-05-01,"Bulls, bullocks and steers",South Australia,21500.0
1992-06-01,"Bulls, bullocks and steers",South Australia,19000.0
1992-07-01,"Bulls, bullocks and steers",South Australia,14100.0
1992-08-01,"Bulls, bullocks and steers",South Australia,18900.0
1992-09-01,"Bulls, bullocks and steers",South Australia,24300.0
1992-10-01,"Bulls, bullocks and steers",South Australia,22200.0
1992-11-01,"Bulls, bullocks and steers",South Australia,28600.0
1992-12-01,"Bulls, bullocks and steers",South Australia,26200.0
1993-01-01,"Bulls, bullocks and steers",South Australia,21800.0
1993-02-01,"Bulls, bullocks and steers",South Australia,21300.0
1993-03-01,"Bulls, bullocks and steers",South Australia,27100.0
1993-04-01,"Bulls, bullocks and steers",South Australia,18600.0
1993-05-01,"Bulls, bullocks and steers",South Australia,19100.0
1993-06-01,"Bulls, bullocks and steers",South Australia,16500.0
1993-07-01,"Bulls, bullocks and steers",South Australia,13100.0
1993-08-01,"Bulls, bullocks and steers",South Australia,13200.0
1993-09-01,"Bulls, bullocks and steers",South Australia,21100.0
1993-10-01,"Bulls, bullocks and steers",South Australia,19600.0
1993-11-01,"Bulls, bullocks and steers",South Australia,20500.0
1993-12-01,"Bulls, bullocks and steers",South Australia,16200.0
1994-01-01,"Bulls, bullocks and steers",South Australia,17100.0
1994-02-01,"Bulls, bullocks and steers",South Australia,16700.0
1994-03-01,"Bulls, bullocks and steers",South Australia,18900.0
1994-04-01,"Bulls, bullocks and steers",South Australia,16800.0
1994-05-01,"Bulls, bullocks and steers",South Australia,16600.0
1994-06-01,"Bulls, bullocks and steers",South Australia,9200.0
1994-07-01,"Bulls, bullocks and steers",South Australia,7500.0
1994-08-01,"Bulls, bullocks and steers",South Australia,12100.0
1994-09-01,"Bulls, bullocks and steers",South Australia,17800.0
1994-10-01,"Bulls, bullocks and steers",South Australia,24300.0
1994-11-01,"Bulls, bullocks and steers",South Australia,17700.0
1994-12-01,"Bulls, bullocks and steers",South Australia,26300.0
1995-01-01,"Bulls, bullocks and steers",South Australia,18300.0
1995-02-01,"Bulls, bullocks and steers",South Australia,17800.0
1995-03-01,"Bulls, bullocks and steers",South Australia,21000.0
1995-04-01,"Bulls, bullocks and steers",South Australia,13100.0
1995-05-01,"Bulls, bullocks and steers",South Australia,17600.0
1995-06-01,"Bulls, bullocks and steers",South Australia,12700.0
1995-07-01,"Bulls, bullocks and steers",South Australia,7100.0
1995-08-01,"Bulls, bullocks and steers",South Australia,10900.0
1995-09-01,"Bulls, bullocks and steers",South Australia,18900.0
1995-10-01,"Bulls, bullocks and steers",South Australia,21100.0
1995-11-01,"Bulls, bullocks and steers",South Australia,22400.0
1995-12-01,"Bulls, bullocks and steers",South Australia,14800.0
1996-01-01,"Bulls, bullocks and steers",South Australia,16400.0
1996-02-01,"Bulls, bullocks and steers",South Australia,17900.0
1996-03-01,"Bulls, bullocks and steers",South Australia,16300.0
1996-04-01,"Bulls, bullocks and steers",South Australia,11400.0
1996-05-01,"Bulls, bullocks and steers",South Australia,12600.0
1996-06-01,"Bulls, bullocks and steers",South Australia,10600.0
1996-07-01,"Bulls, bullocks and steers",South Australia,9700.0
1996-08-01,"Bulls, bullocks and steers",South Australia,9100.0
1996-09-01,"Bulls, bullocks and steers",South Australia,12400.0
1996-10-01,"Bulls, bullocks and steers",South Australia,15900.0
1996-11-01,"Bulls, bullocks and steers",South Australia,17600.0
1996-12-01,"Bulls, bullocks and steers",South Australia,14100.0
1997-01-01,"Bulls, bullocks and steers",South Australia,16400.0
1997-02-01,"Bulls, bullocks and steers",South Australia,14600.0
1997-03-01,"Bulls, bullocks and steers",South Australia,14800.0
1997-04-01,"Bulls, bullocks and steers",South Australia,17400.0
1997-05-01,"Bulls, bullocks and steers",South Australia,15300.0
1997-06-01,"Bulls, bullocks and steers",South Australia,13800.0
1997-07-01,"Bulls, bullocks and steers",South Australia,12100.0
1997-08-01,"Bulls, bullocks and steers",South Australia,10500.0
1997-09-01,"Bulls, bullocks and steers",South Australia,13500.0
1997-10-01,"Bulls, bullocks and steers",South Australia,18000.0
1997-11-01,"Bulls, bullocks and steers",South Australia,18200.0
1997-12-01,"Bulls, bullocks and steers",South Australia,15200.0
1998-01-01,"Bulls, bullocks and steers",South Australia,14600.0
1998-02-01,"Bulls, bullocks and steers",South Australia,17500.0
1998-03-01,"Bulls, bullocks and steers",South Australia,14600.0
1998-04-01,"Bulls, bullocks and steers",South Australia,15400.0
1998-05-01,"Bulls, bullocks and steers",South Australia,9600.0
1998-06-01,"Bulls, bullocks and steers",South Australia,10500.0
1998-07-01,"Bulls, bullocks and steers",South Australia,8800.0
1998-08-01,"Bulls, bullocks and steers",South Australia,9200.0
1998-09-01,"Bulls, bullocks and steers",South Australia,11600.0
1998-10-01,"Bulls, bullocks and steers",South Australia,11600.0
1998-11-01,"Bulls, bullocks and steers",South Australia,12200.0
1998-12-01,"Bulls, bullocks and steers",South Australia,11700.0
1999-01-01,"Bulls, bullocks and steers",South Australia,10300.0
1999-02-01,"Bulls, bullocks and steers",South Australia,9300.0
1999-03-01,"Bulls, bullocks and steers",South Australia,8400.0
1999-04-01,"Bulls, bullocks and steers",South Australia,9100.0
1999-05-01,"Bulls, bullocks and steers",South Australia,10500.0
1999-06-01,"Bulls, bullocks and steers",South Australia,10600.0
1999-07-01,"Bulls, bullocks and steers",South Australia,11500.0
1999-08-01,"Bulls, bullocks and steers",South Australia,11500.0
1999-09-01,"Bulls, bullocks and steers",South Australia,14000.0
1999-10-01,"Bulls, bullocks and steers",South Australia,12800.0
1999-11-01,"Bulls, bullocks and steers",South Australia,17700.0
1999-12-01,"Bulls, bullocks and steers",South Australia,13900.0
2000-01-01,"Bulls, bullocks and steers",South Australia,14800.0
2000-02-01,"Bulls, bullocks and steers",South Australia,14700.0
2000-03-01,"Bulls, bullocks and steers",South Australia,17100.0
2000-04-01,"Bulls, bullocks and steers",South Australia,12500.0
2000-05-01,"Bulls, bullocks and steers",South Australia,14900.0
2000-06-01,"Bulls, bullocks and steers",South Australia,13900.0
2000-07-01,"Bulls, bullocks and steers",South Australia,6000.0
2000-08-01,"Bulls, bullocks and steers",South Australia,16400.0
2000-09-01,"Bulls, bullocks and steers",South Australia,16200.0
2000-10-01,"Bulls, bullocks and steers",South Australia,16700.0
2000-11-01,"Bulls, bullocks and steers",South Australia,18700.0
2000-12-01,"Bulls, bullocks and steers",South Australia,14400.0
2001-01-01,"Bulls, bullocks and steers",South Australia,17600.0
2001-02-01,"Bulls, bullocks and steers",South Australia,14600.0
2001-03-01,"Bulls, bullocks and steers",South Australia,18100.0
2001-04-01,"Bulls, bullocks and steers",South Australia,14000.0
2001-05-01,"Bulls, bullocks and steers",South Australia,16200.0
2001-06-01,"Bulls, bullocks and steers",South Australia,10900.0
2001-07-01,"Bulls, bullocks and steers",South Australia,8200.0
2001-08-01,"Bulls, bullocks and steers",South Australia,14400.0
2001-09-01,"Bulls, bullocks and steers",South Australia,14400.0
2001-10-01,"Bulls, bullocks and steers",South Australia,17000.0
2001-11-01,"Bulls, bullocks and steers",South Australia,16700.0
2001-12-01,"Bulls, bullocks and steers",South Australia,12300.0
2002-01-01,"Bulls, bullocks and steers",South Australia,17900.0
2002-02-01,"Bulls, bullocks and steers",South Australia,16800.0
2002-03-01,"Bulls, bullocks and steers",South Australia,16900.0
2002-04-01,"Bulls, bullocks and steers",South Australia,16500.0
2002-05-01,"Bulls, bullocks and steers",South Australia,18600.0
2002-06-01,"Bulls, bullocks and steers",South Australia,12300.0
2002-07-01,"Bulls, bullocks and steers",South Australia,13900.0
2002-08-01,"Bulls, bullocks and steers",South Australia,10700.0
2002-09-01,"Bulls, bullocks and steers",South Australia,13500.0
2002-10-01,"Bulls, bullocks and steers",South Australia,15800.0
2002-11-01,"Bulls, bullocks and steers",South Australia,14900.0
2002-12-01,"Bulls, bullocks and steers",South Australia,12300.0
2003-01-01,"Bulls, bullocks and steers",South Australia,17400.0
2003-02-01,"Bulls, bullocks and steers",South Australia,14200.0
2003-03-01,"Bulls, bullocks and steers",South Australia,15100.0
2003-04-01,"Bulls, bullocks and steers",South Australia,13500.0
2003-05-01,"Bulls, bullocks and steers",South Australia,14200.0
2003-06-01,"Bulls, bullocks and steers",South Australia,11200.0
2003-07-01,"Bulls, bullocks and steers",South Australia,10300.0
2003-08-01,"Bulls, bullocks and steers",South Australia,8900.0
2003-09-01,"Bulls, bullocks and steers",South Australia,15100.0
2003-10-01,"Bulls, bullocks and steers",South Australia,19400.0
2003-11-01,"Bulls, bullocks and steers",South Australia,16700.0
2003-12-01,"Bulls, bullocks and steers",South Australia,18500.0
2004-01-01,"Bulls, bullocks and steers",South Australia,17100.0
2004-02-01,"Bulls, bullocks and steers",South Australia,15500.0
2004-03-01,"Bulls, bullocks and steers",South Australia,15500.0
2004-04-01,"Bulls, bullocks and steers",South Australia,14100.0
2004-05-01,"Bulls, bullocks and steers",South Australia,14400.0
2004-06-01,"Bulls, bullocks and steers",South Australia,13200.0
2004-07-01,"Bulls, bullocks and steers",South Australia,7700.0
2004-08-01,"Bulls, bullocks and steers",South Australia,10200.0
2004-09-01,"Bulls, bullocks and steers",South Australia,17000.0
2004-10-01,"Bulls, bullocks and steers",South Australia,19300.0
2004-11-01,"Bulls, bullocks and steers",South Australia,19000.0
2004-12-01,"Bulls, bullocks and steers",South Australia,18000.0
2005-01-01,"Bulls, bullocks and steers",South Australia,16300.0
2005-02-01,"Bulls, bullocks and steers",South Australia,16600.0
2005-03-01,"Bulls, bullocks and steers",South Australia,18800.0
2005-04-01,"Bulls, bullocks and steers",South Australia,18100.0
2005-05-01,"Bulls, bullocks and steers",South Australia,14700.0
2005-06-01,"Bulls, bullocks and steers",South Australia,15300.0
2005-07-01,"Bulls, bullocks and steers",South Australia,6800.0
2005-08-01,"Bulls, bullocks and steers",South Australia,11500.0
2005-09-01,"Bulls, bullocks and steers",South Australia,16400.0
2005-10-01,"Bulls, bullocks and steers",South Australia,14800.0
2005-11-01,"Bulls, bullocks and steers",South Australia,18000.0
2005-12-01,"Bulls, bullocks and steers",South Australia,15400.0
2006-01-01,"Bulls, bullocks and steers",South Australia,18000.0
2006-02-01,"Bulls, bullocks and steers",South Australia,17000.0
2006-03-01,"Bulls, bullocks and steers",South Australia,19900.0
2006-04-01,"Bulls, bullocks and steers",South Australia,14000.0
2006-05-01,"Bulls, bullocks and steers",South Australia,14000.0
2006-06-01,"Bulls, bullocks and steers",South Australia,11200.0
2006-07-01,"Bulls, bullocks and steers",South Australia,7400.0
